pnl,dir,ix,ts,cumul,year
0.53,LONG,19202,2023-09-22 09:00:00,1.390000000000006,2023
-0.37,LONG,19218,2023-09-25 11:00:00,1.0200000000000058,2023
-0.38,LONG,19252,2023-09-27 17:00:00,0.6400000000000058,2023
-0.35,LONG,19254,2023-09-27 19:00:00,0.2900000000000058,2023
-0.36,LONG,19259,2023-09-28 10:00:00,-0.06999999999999418,2023
-0.39,LONG,19263,2023-09-28 14:00:00,-0.4599999999999942,2023
-0.45,SHORT,20801,2024-03-05 14:00:00,-0.9099999999999941,2024
0.69,SHORT,20810,2024-03-06 09:00:00,-0.2199999999999942,2024
0.68,LONG,20829,2024-03-07 14:00:00,0.46000000000000585,2024
0.68,SHORT,20870,2024-03-12 13:00:00,1.140000000000006,2024
-0.39,LONG,20884,2024-03-13 13:00:00,0.7500000000000059,2024
-0.37,LONG,20893,2024-03-14 08:00:00,0.3800000000000059,2024
-0.34,LONG,20900,2024-03-14 15:00:00,0.040000000000005864,2024
-0.37,LONG,20924,2024-03-18 11:00:00,-0.32999999999999413,2024
0.48,LONG,20950,2024-03-20 09:00:00,0.15000000000000585,2024
0.49,SHORT,20960,2024-03-20 19:00:00,0.6400000000000059,2024
-0.37,SHORT,20982,2024-03-22 13:00:00,0.2700000000000059,2024
-0.37,SHORT,21023,2024-03-27 12:00:00,-0.0999999999999941,2024
0.46,SHORT,21047,2024-04-02 08:00:00,0.3600000000000059,2024
-0.32,LONG,21051,2024-04-02 12:00:00,0.04000000000000592,2024
-0.35,LONG,21054,2024-04-02 15:00:00,-0.30999999999999406,2024
0.54,LONG,21064,2024-04-03 11:00:00,0.23000000000000598,2024
0.53,SHORT,21068,2024-04-03 15:00:00,0.760000000000006,2024
0.57,LONG,21081,2024-04-04 14:00:00,1.3300000000000058,2024
0.6,SHORT,21095,2024-04-05 14:00:00,1.930000000000006,2024
0.59,LONG,21124,2024-04-09 15:00:00,2.520000000000006,2024
0.51,SHORT,21137,2024-04-10 14:00:00,3.0300000000000056,2024
-0.4,LONG,21142,2024-04-10 19:00:00,2.6300000000000057,2024
-0.95,SHORT,21165,2024-04-12 14:00:00,1.6800000000000057,2024
0.74,SHORT,21174,2024-04-15 09:00:00,2.4200000000000057,2024
0.71,LONG,21215,2024-04-18 08:00:00,3.1300000000000057,2024
0.63,SHORT,21224,2024-04-18 17:00:00,3.7600000000000056,2024
0.63,LONG,21257,2024-04-23 08:00:00,4.390000000000006,2024
-0.38,LONG,21276,2024-04-24 13:00:00,4.010000000000006,2024
-0.4,LONG,21279,2024-04-24 16:00:00,3.610000000000006,2024
-0.41,LONG,21292,2024-04-25 15:00:00,3.200000000000006,2024
0.6,LONG,21305,2024-04-26 14:00:00,3.800000000000006,2024
0.55,SHORT,21333,2024-04-30 14:00:00,4.350000000000006,2024
0.59,LONG,21346,2024-05-02 13:00:00,4.940000000000006,2024
-0.43,SHORT,21386,2024-05-07 11:00:00,4.510000000000006,2024
-0.2,LONG,21411,2024-05-09 08:00:00,4.310000000000006,2024
-0.32,LONG,21432,2024-05-10 15:00:00,3.990000000000006,2024
-0.33,LONG,21459,2024-05-14 14:00:00,3.660000000000006,2024
0.47,LONG,21469,2024-05-15 10:00:00,4.130000000000006,2024
-0.03,SHORT,21471,2024-05-15 12:00:00,4.100000000000006,2024
-0.34,SHORT,21481,2024-05-16 08:00:00,3.760000000000006,2024
-0.7,LONG,21537,2024-05-22 08:00:00,3.060000000000006,2024
-0.3,LONG,21558,2024-05-23 15:00:00,2.760000000000006,2024
0.58,LONG,21586,2024-05-27 15:00:00,3.340000000000006,2024
0.54,SHORT,21602,2024-05-28 17:00:00,3.880000000000006,2024
-0.11,LONG,21604,2024-05-28 19:00:00,3.7700000000000062,2024
-0.34,LONG,21613,2024-05-29 14:00:00,3.4300000000000064,2024
0.5,SHORT,21638,2024-05-31 11:00:00,3.9300000000000064,2024
0.48,LONG,21642,2024-05-31 15:00:00,4.410000000000006,2024
-0.37,SHORT,21664,2024-06-04 09:00:00,4.040000000000006,2024
-0.36,SHORT,21671,2024-06-04 16:00:00,3.6800000000000064,2024
-0.39,SHORT,21683,2024-06-05 14:00:00,3.2900000000000063,2024
-1.0,LONG,21721,2024-06-10 10:00:00,2.2900000000000063,2024
0.6,LONG,21747,2024-06-12 08:00:00,2.8900000000000063,2024
-0.26,SHORT,21756,2024-06-12 17:00:00,2.630000000000006,2024
-0.04,SHORT,21758,2024-06-12 19:00:00,2.590000000000006,2024
-0.43,SHORT,21770,2024-06-13 17:00:00,2.160000000000006,2024
-0.45,SHORT,21775,2024-06-14 08:00:00,1.710000000000006,2024
-0.47,SHORT,21778,2024-06-14 11:00:00,1.240000000000006,2024
0.25,SHORT,21819,2024-06-19 10:00:00,1.490000000000006,2024
0.55,LONG,21846,2024-06-21 09:00:00,2.0400000000000063,2024
0.57,SHORT,21863,2024-06-24 12:00:00,2.610000000000006,2024
-0.37,LONG,21901,2024-06-27 08:00:00,2.240000000000006,2024
0.46,LONG,21916,2024-06-28 09:00:00,2.700000000000006,2024
-0.21,LONG,21923,2024-06-28 16:00:00,2.490000000000006,2024
-0.03,LONG,21925,2024-06-28 18:00:00,2.460000000000006,2024
-0.34,LONG,21929,2024-07-01 08:00:00,2.1200000000000063,2024
-0.36,LONG,21931,2024-07-01 10:00:00,1.7600000000000064,2024
-0.38,LONG,21941,2024-07-01 20:00:00,1.3800000000000066,2024
-0.36,SHORT,22006,2024-07-08 15:00:00,1.0200000000000067,2024
0.47,LONG,22033,2024-07-10 14:00:00,1.4900000000000067,2024
0.42,LONG,22047,2024-07-11 14:00:00,1.9100000000000066,2024
-0.34,SHORT,22083,2024-07-16 08:00:00,1.5700000000000065,2024
-0.32,SHORT,22088,2024-07-16 13:00:00,1.2500000000000064,2024
0.48,SHORT,22127,2024-07-22 10:00:00,1.7300000000000064,2024
-0.3,LONG,22135,2024-07-22 18:00:00,1.4300000000000064,2024
0.43,SHORT,22165,2024-07-24 20:00:00,1.8600000000000063,2024
0.49,LONG,22168,2024-07-25 09:00:00,2.3500000000000063,2024
-0.11,SHORT,22195,2024-07-29 08:00:00,2.2400000000000064,2024
-0.36,SHORT,22219,2024-07-30 18:00:00,1.8800000000000066,2024
-0.33,SHORT,22233,2024-07-31 18:00:00,1.5500000000000065,2024
-0.34,SHORT,23460,2024-12-02 17:00:00,1.2100000000000064,2024
0.52,LONG,23488,2024-12-04 17:00:00,1.7300000000000064,2024
0.65,SHORT,23499,2024-12-05 14:00:00,2.3800000000000066,2024
-0.03,LONG,23535,2024-12-10 08:00:00,2.3500000000000068,2024
-0.36,LONG,23570,2024-12-12 15:00:00,1.9900000000000069,2024
-0.41,LONG,23574,2024-12-12 19:00:00,1.580000000000007,2024
-0.41,LONG,23586,2024-12-13 17:00:00,1.170000000000007,2024
0.49,SHORT,23631,2024-12-18 20:00:00,1.660000000000007,2024
-0.32,LONG,23633,2024-12-19 08:00:00,1.340000000000007,2024
-0.33,LONG,23640,2024-12-19 15:00:00,1.010000000000007,2024
-0.35,LONG,23675,2024-12-27 08:00:00,0.6600000000000069,2024
-0.32,LONG,23677,2024-12-27 10:00:00,0.3400000000000069,2024
0.49,LONG,23698,2024-12-30 17:00:00,0.830000000000007,2024
-0.34,SHORT,24010,2025-02-03 08:00:00,0.49000000000000693,2025
-0.36,SHORT,24012,2025-02-03 10:00:00,0.13000000000000694,2025
-0.38,SHORT,24040,2025-02-05 10:00:00,-0.24999999999999306,2025
0.55,SHORT,24074,2025-02-07 16:00:00,0.300000000000007,2025
-0.3,LONG,24099,2025-02-11 13:00:00,6.994405055138486e-15,2025
-0.29,LONG,24108,2025-02-12 08:00:00,-0.289999999999993,2025
0.43,LONG,24126,2025-02-13 12:00:00,0.140000000000007,2025
0.42,SHORT,24150,2025-02-17 08:00:00,0.5600000000000069,2025
-0.31,LONG,24164,2025-02-18 08:00:00,0.25000000000000694,2025
-0.28,LONG,24182,2025-02-19 12:00:00,-0.029999999999993088,2025
-0.27,LONG,24189,2025-02-19 19:00:00,-0.2999999999999931,2025
-0.18,SHORT,24211,2025-02-21 13:00:00,-0.4799999999999931,2025
0.5,LONG,24236,2025-02-25 10:00:00,0.0200000000000069,2025
-0.35,SHORT,24276,2025-02-28 08:00:00,-0.3299999999999931,2025
0.52,SHORT,24606,2025-04-02 16:00:00,0.19000000000000694,2025
0.55,LONG,24612,2025-04-03 08:00:00,0.740000000000007,2025
-0.41,SHORT,24626,2025-04-04 08:00:00,0.330000000000007,2025
-0.44,SHORT,24628,2025-04-04 10:00:00,-0.10999999999999299,2025
-0.45,SHORT,24630,2025-04-04 12:00:00,-0.559999999999993,2025
0.72,SHORT,24635,2025-04-04 17:00:00,0.16000000000000703,2025
0.88,SHORT,24646,2025-04-07 14:00:00,1.0400000000000071,2025
1.23,SHORT,24679,2025-04-09 19:00:00,2.270000000000007,2025
1.32,LONG,24690,2025-04-10 16:00:00,3.590000000000007,2025
-0.18,SHORT,24743,2025-04-16 13:00:00,3.410000000000007,2025
0.72,LONG,24759,2025-04-17 15:00:00,4.130000000000007,2025
-0.15,SHORT,24801,2025-04-24 15:00:00,3.980000000000007,2025
-0.31,LONG,24828,2025-04-28 14:00:00,3.670000000000007,2025
0.45,LONG,24850,2025-04-30 08:00:00,4.120000000000007,2025
0.48,SHORT,24872,2025-05-02 16:00:00,4.600000000000007,2025
-0.34,LONG,24878,2025-05-05 08:00:00,4.260000000000007,2025
-0.32,SHORT,24914,2025-05-07 16:00:00,3.940000000000007,2025
0.47,SHORT,24929,2025-05-08 17:00:00,4.410000000000007,2025
-0.31,LONG,24934,2025-05-09 08:00:00,4.100000000000008,2025
-0.31,LONG,24950,2025-05-12 10:00:00,3.7900000000000076,2025
-0.32,LONG,24958,2025-05-12 18:00:00,3.4700000000000077,2025
-0.32,LONG,24985,2025-05-14 17:00:00,3.150000000000008,2025
0.44,LONG,24996,2025-05-15 14:00:00,3.590000000000008,2025
-0.29,SHORT,25004,2025-05-16 08:00:00,3.300000000000008,2025
0.42,SHORT,25020,2025-05-19 10:00:00,3.7200000000000077,2025
0.43,LONG,25026,2025-05-19 16:00:00,4.1500000000000075,2025
-0.34,LONG,25048,2025-05-21 10:00:00,3.8100000000000076,2025
0.49,LONG,25074,2025-05-23 08:00:00,4.300000000000008,2025
-0.31,SHORT,25079,2025-05-23 13:00:00,3.9900000000000078,2025
0.54,SHORT,25090,2025-05-26 10:00:00,4.530000000000008,2025
0.47,SHORT,25130,2025-05-29 08:00:00,5.000000000000008,2025
0.45,LONG,25136,2025-05-29 14:00:00,5.450000000000008,2025
0.1,LONG,25187,2025-06-04 09:00:00,5.550000000000008,2025
0.47,SHORT,25207,2025-06-05 15:00:00,6.020000000000008,2025
-0.38,LONG,25209,2025-06-05 17:00:00,5.640000000000008,2025
0.59,LONG,25229,2025-06-09 09:00:00,6.2300000000000075,2025
0.55,SHORT,25233,2025-06-09 13:00:00,6.780000000000007,2025
0.45,LONG,25270,2025-06-12 08:00:00,7.2300000000000075,2025
-0.33,SHORT,25276,2025-06-12 14:00:00,6.9000000000000075,2025
0.52,SHORT,25292,2025-06-13 16:00:00,7.420000000000007,2025
-0.33,LONG,25298,2025-06-16 08:00:00,7.090000000000007,2025
-0.06,SHORT,25330,2025-06-18 12:00:00,7.030000000000007,2025
0.53,SHORT,25368,2025-06-23 08:00:00,7.560000000000008,2025
0.49,LONG,25374,2025-06-23 14:00:00,8.050000000000008,2025
0.55,LONG,25397,2025-06-25 09:00:00,8.600000000000009,2025
0.53,SHORT,25401,2025-06-25 13:00:00,9.130000000000008,2025
0.49,SHORT,25431,2025-06-27 15:00:00,9.620000000000008,2025
0.51,LONG,25453,2025-07-01 09:00:00,10.130000000000008,2025
0.48,SHORT,25467,2025-07-02 09:00:00,10.610000000000008,2025
0.46,LONG,25484,2025-07-03 12:00:00,11.07000000000001,2025
0.44,SHORT,25509,2025-07-07 09:00:00,11.510000000000009,2025
-0.27,LONG,25522,2025-07-08 08:00:00,11.240000000000009,2025
-0.28,LONG,25524,2025-07-08 10:00:00,10.96000000000001,2025
0.42,LONG,25547,2025-07-09 19:00:00,11.38000000000001,2025
0.38,SHORT,25557,2025-07-10 15:00:00,11.76000000000001,2025
-0.27,LONG,25566,2025-07-11 10:00:00,11.49000000000001,2025
0.4,LONG,25593,2025-07-15 09:00:00,11.890000000000011,2025
-0.26,SHORT,25627,2025-07-17 15:00:00,11.630000000000011,2025
-0.18,SHORT,25648,2025-07-21 08:00:00,11.450000000000012,2025
-0.25,SHORT,25652,2025-07-21 12:00:00,11.200000000000012,2025
-0.25,SHORT,25667,2025-07-22 13:00:00,10.950000000000012,2025
0.37,SHORT,25685,2025-07-23 17:00:00,11.320000000000011,2025
-0.25,LONG,25687,2025-07-23 19:00:00,11.070000000000011,2025
-0.27,LONG,25697,2025-07-24 15:00:00,10.800000000000011,2025
-0.3,LONG,25704,2025-07-25 08:00:00,10.50000000000001,2025
-0.29,LONG,25706,2025-07-25 10:00:00,10.210000000000012,2025
0.47,LONG,25714,2025-07-25 18:00:00,10.680000000000012,2025
-0.13,LONG,25774,2025-08-01 08:00:00,10.550000000000011,2025
0.46,LONG,25780,2025-08-01 14:00:00,11.010000000000012,2025
0.51,SHORT,25789,2025-08-04 09:00:00,11.520000000000012,2025
0.53,LONG,25792,2025-08-04 12:00:00,12.050000000000011,2025
0.42,SHORT,25850,2025-08-08 14:00:00,12.470000000000011,2025
-0.28,LONG,25862,2025-08-11 12:00:00,12.190000000000012,2025
-0.25,LONG,25879,2025-08-12 15:00:00,11.940000000000012,2025
0.4,LONG,25888,2025-08-13 10:00:00,12.340000000000012,2025
-0.45,SHORT,25901,2025-08-14 09:00:00,11.890000000000013,2025
-0.68,LONG,25920,2025-08-15 14:00:00,11.210000000000013,2025
-0.4,SHORT,25970,2025-08-21 08:00:00,10.810000000000013,2025
-0.2,LONG,25975,2025-08-21 13:00:00,10.610000000000014,2025
0.42,LONG,25992,2025-08-22 16:00:00,11.030000000000014,2025
0.4,SHORT,26002,2025-08-25 12:00:00,11.430000000000014,2025
-0.25,SHORT,26035,2025-08-27 17:00:00,11.180000000000014,2025
-0.26,LONG,26068,2025-09-01 08:00:00,10.920000000000014,2025
-0.25,LONG,26082,2025-09-02 08:00:00,10.670000000000014,2025
-0.24,LONG,26087,2025-09-02 13:00:00,10.430000000000014,2025
0.36,SHORT,26124,2025-09-05 08:00:00,10.790000000000013,2025
0.41,LONG,26131,2025-09-05 15:00:00,11.200000000000014,2025
-0.26,SHORT,26167,2025-09-10 09:00:00,10.940000000000014,2025
-0.01,SHORT,26179,2025-09-10 21:00:00,10.930000000000014,2025
-0.26,LONG,26200,2025-09-12 14:00:00,10.670000000000014,2025
0.41,LONG,26238,2025-09-17 10:00:00,11.080000000000014,2025
-0.32,LONG,26257,2025-09-18 15:00:00,10.760000000000014,2025
-0.08,LONG,26259,2025-09-18 17:00:00,10.680000000000014,2025
-0.27,LONG,26265,2025-09-19 09:00:00,10.410000000000014,2025
0.08,LONG,26306,2025-09-24 08:00:00,10.490000000000014,2025
0.31,LONG,26342,2025-09-26 16:00:00,10.800000000000015,2025
-0.1,SHORT,26348,2025-09-29 08:00:00,10.700000000000015,2025
-0.23,SHORT,26362,2025-09-30 08:00:00,10.470000000000015,2025
-0.1,LONG,26376,2025-10-01 08:00:00,10.370000000000015,2025
0.31,LONG,26382,2025-10-01 14:00:00,10.680000000000016,2025
0.34,SHORT,26418,2025-10-06 08:00:00,11.020000000000016,2025
-0.2,LONG,26434,2025-10-07 10:00:00,10.820000000000016,2025
0.31,LONG,26446,2025-10-08 08:00:00,11.130000000000017,2025
-0.2,SHORT,26450,2025-10-08 12:00:00,10.930000000000017,2025
0.32,SHORT,26468,2025-10-09 16:00:00,11.250000000000018,2025
0.31,LONG,26478,2025-10-10 12:00:00,11.560000000000018,2025
-0.21,SHORT,26494,2025-10-13 14:00:00,11.350000000000017,2025
-0.2,SHORT,26517,2025-10-15 09:00:00,11.150000000000018,2025
-0.22,SHORT,26540,2025-10-16 18:00:00,10.930000000000017,2025
-0.24,SHORT,26544,2025-10-17 08:00:00,10.690000000000017,2025
0.38,SHORT,26549,2025-10-17 13:00:00,11.070000000000018,2025
-0.21,LONG,26558,2025-10-20 08:00:00,10.860000000000017,2025
0.22,SHORT,26613,2025-10-23 21:00:00,11.080000000000018,2025
-0.21,LONG,26621,2025-10-24 15:00:00,10.870000000000017,2025
0.32,LONG,26643,2025-10-28 09:00:00,11.190000000000017,2025
-0.18,LONG,26668,2025-10-29 20:00:00,11.010000000000018,2025
-0.19,LONG,26708,2025-11-03 18:00:00,10.820000000000018,2025
0.27,SHORT,26734,2025-11-05 16:00:00,11.090000000000018,2025
-0.03,LONG,26736,2025-11-05 18:00:00,11.060000000000018,2025
0.27,LONG,26749,2025-11-06 17:00:00,11.330000000000018,2025
0.28,LONG,26775,2025-11-10 15:00:00,11.610000000000017,2025
0.26,SHORT,26800,2025-11-12 12:00:00,11.870000000000017,2025
-0.16,LONG,26817,2025-11-13 15:00:00,11.710000000000017,2025
0.28,SHORT,26880,2025-11-20 08:00:00,11.990000000000016,2025
0.29,LONG,26894,2025-11-21 08:00:00,12.280000000000015,2025
-0.16,SHORT,26896,2025-11-21 10:00:00,12.120000000000015,2025
-0.03,SHORT,26937,2025-11-26 09:00:00,12.090000000000016,2025
0.31,SHORT,26977,2025-12-01 08:00:00,12.400000000000016,2025
-0.17,LONG,26979,2025-12-01 10:00:00,12.230000000000016,2025
-0.17,LONG,26983,2025-12-01 14:00:00,12.060000000000016,2025
-0.18,LONG,26996,2025-12-02 13:00:00,11.880000000000017,2025
-0.16,LONG,27025,2025-12-04 14:00:00,11.720000000000017,2025
-0.04,SHORT,27034,2025-12-05 10:00:00,11.680000000000017,2025
-0.06,LONG,27043,2025-12-05 19:00:00,11.620000000000017,2025
-0.18,LONG,27050,2025-12-08 12:00:00,11.440000000000017,2025
-0.19,LONG,27054,2025-12-08 16:00:00,11.250000000000018,2025
0.31,LONG,27063,2025-12-09 11:00:00,11.560000000000018,2025
-0.21,LONG,27076,2025-12-10 10:00:00,11.350000000000017,2025
0.34,LONG,27087,2025-12-10 21:00:00,11.690000000000017,2025
0.31,LONG,27122,2025-12-15 15:00:00,12.000000000000018,2025
-0.2,LONG,27162,2025-12-18 14:00:00,11.800000000000018,2025
0.34,LONG,27164,2025-12-18 16:00:00,12.140000000000018,2025
-0.14,LONG,27179,2025-12-19 17:00:00,12.000000000000018,2025
-0.21,SHORT,27211,2025-12-29 08:00:00,11.790000000000017,2025
0.33,SHORT,27239,2026-01-02 08:00:00,12.120000000000017,2026
0.32,LONG,27242,2026-01-02 11:00:00,12.440000000000017,2026
0.33,LONG,27262,2026-01-05 17:00:00,12.770000000000017,2026
-0.22,SHORT,27275,2026-01-06 16:00:00,12.550000000000017,2026
-0.22,SHORT,27283,2026-01-07 10:00:00,12.330000000000016,2026
0.36,SHORT,27298,2026-01-08 11:00:00,12.690000000000015,2026
-0.19,SHORT,27358,2026-01-14 15:00:00,12.500000000000016,2026
0.08,SHORT,27400,2026-01-19 15:00:00,12.580000000000016,2026
-0.22,LONG,27411,2026-01-20 12:00:00,12.360000000000015,2026
0.35,LONG,27467,2026-01-26 12:00:00,12.710000000000015,2026
-0.23,SHORT,27508,2026-01-29 11:00:00,12.480000000000015,2026
-0.19,SHORT,27513,2026-01-29 16:00:00,12.290000000000015,2026
0.31,SHORT,27540,2026-02-02 15:00:00,12.600000000000016,2026
-0.19,LONG,27547,2026-02-03 08:00:00,12.410000000000016,2026
0.28,LONG,27570,2026-02-04 17:00:00,12.690000000000015,2026
-0.19,SHORT,27589,2026-02-06 08:00:00,12.500000000000016,2026
0.31,SHORT,27604,2026-02-09 09:00:00,12.810000000000016,2026
0.29,LONG,27617,2026-02-10 08:00:00,13.100000000000016,2026
-0.18,SHORT,27631,2026-02-11 08:00:00,12.920000000000016,2026
-0.18,SHORT,27656,2026-02-12 19:00:00,12.740000000000016,2026
-0.18,SHORT,27666,2026-02-13 15:00:00,12.560000000000016,2026
-0.2,SHORT,27692,2026-02-17 14:00:00,12.360000000000017,2026
-0.11,LONG,27714,2026-02-19 08:00:00,12.250000000000018,2026
0.25,LONG,27725,2026-02-19 19:00:00,12.500000000000018,2026
-0.16,SHORT,27752,2026-02-23 18:00:00,12.340000000000018,2026
-0.16,SHORT,27791,2026-02-26 15:00:00,12.180000000000017,2026
-0.14,SHORT,27798,2026-02-27 08:00:00,12.040000000000017,2026
-0.15,SHORT,27805,2026-02-27 15:00:00,11.890000000000017,2026
-0.15,SHORT,27807,2026-02-27 17:00:00,11.740000000000016,2026
